hostGroup,hostName,parasiteName,parType,parPhylum,prevalence,hostsSampled,samplingType,hostEnvironment,citation,parTransClose,nonclose,vector,intermediate,ParasiteTraitsCitation
carnivores,Acinonyx_jubatus,Vesivirus Feline calicivirus,Virus,RNA virus,0.429,7,Serology,terrestrial,Munson et al. 2004,0,1,0,0,"Hurst, C. J. 2000. Viral Ecology. Pg.538"
carnivores,Acinonyx_jubatus,Vesivirus Feline calicivirus,Virus,RNA virus,1,12,Serology,terrestrial,Munson et al. 2004,0,1,0,0,"Hurst, C. J. 2000. Viral Ecology. Pg.538"
carnivores,Acinonyx_jubatus,Vesivirus Feline calicivirus,Virus,RNA virus,1,5,Serology,terrestrial,Munson et al. 2004,0,1,0,0,"Hurst, C. J. 2000. Viral Ecology. Pg.538"
carnivores,Acinonyx_jubatus,Vesivirus Feline calicivirus,Virus,RNA virus,0.5,4,Serology,terrestrial,Munson et al. 2004,0,1,0,0,"Hurst, C. J. 2000. Viral Ecology. Pg.538"
carnivores,Acinonyx_jubatus,Vesivirus Feline calicivirus,Virus,RNA virus,1,10,Serology,terrestrial,Munson et al. 2004,0,1,0,0,"Hurst, C. J. 2000. Viral Ecology. Pg.538"
carnivores,Acinonyx_jubatus,Vesivirus Feline calicivirus,Virus,RNA virus,0.653,49,Serology,terrestrial,Munson et al. 2004,0,1,0,0,"Hurst, C. J. 2000. Viral Ecology. Pg.538"
carnivores,Acinonyx_jubatus,Vesivirus Feline calicivirus,Virus,RNA virus,0.455,22,Serology,terrestrial,Munson et al. 2004,0,1,0,0,"Hurst, C. J. 2000. Viral Ecology. Pg.538"
carnivores,Acinonyx_jubatus,Vesivirus Feline calicivirus,Virus,RNA virus,0.3,10,Serology,terrestrial,Munson et al. 2004,0,1,0,0,"Hurst, C. J. 2000. Viral Ecology. Pg.538"
carnivores,Acinonyx_jubatus,Vesivirus Feline calicivirus,Virus,RNA virus,0.045,67,Serology,terrestrial,Thalwitzer et al. 2010,0,1,0,0,"Hurst, C. J. 2000. Viral Ecology. Pg.538"
ungulates,Addax_nasomaculatus,Longistrongylus curvispiculum,Helminth,Nematoda,1,1,NA,terrestrial,Craig 1993,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. g. 66"
ungulates,Aepyceros_melampus,Agriostomum sp.,Helminth,Nematoda,0.5,2,NA,terrestrial,Boomker et al 1989c,NA,NA,NA,NA,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,0.12,155,NA,terrestrial,Gallivan et al 1995,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,134,NA,terrestrial,Horak et al 1987b,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,65,NA,terrestrial,Horak et al 1995b,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,60,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,12,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,0.81,21,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,4,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,24,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,45,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,1,63,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,0.6,45,NA,terrestrial,Matthee et al 1997,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma hebraeum,Arthropod,Arthropoda,0.6,45,NA,terrestrial,Matthee et al 1997,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma marmoreum,Arthropod,Arthropoda,0.24,65,NA,terrestrial,Horak et al 1995b,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma marmoreum,Arthropod,Arthropoda,0.133,60,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma marmoreum,Arthropod,Arthropoda,0.167,12,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma marmoreum,Arthropod,Arthropoda,0.25,4,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma marmoreum,Arthropod,Arthropoda,0.0952,21,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma marmoreum,Arthropod,Arthropoda,0.489,45,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma marmoreum,Arthropod,Arthropoda,0.4,10,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma marmoreum,Arthropod,Arthropoda,0.44,63,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma marmoreum,Arthropod,Arthropoda,0.04,45,NA,terrestrial,Matthee et al 1997,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma marmoreum,Arthropod,Arthropoda,0.04,45,NA,terrestrial,Matthee et al 1997,0,1,0,0,NA
ungulates,Aepyceros_melampus,Amblyomma sp.,Arthropod,Arthropoda,1,1,NA,terrestrial,Kariuki et al 1989,NA,NA,NA,NA,NA
ungulates,Aepyceros_melampus,Amblyomma tholloni,Arthropod,Arthropoda,0.0952,21,DirectOther,terrestrial,Horak et al 2003,0,1,0,0,NA
ungulates,Aepyceros_melampus,Anaplasma platys,Bacteria,Proteobacteria,0.58,12,NA,terrestrial,du Plessis et al 1997,0,0,1,0,Almazan et al. Ticks and Tick-borne Diseases. 2016.
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.07,41,Serology,terrestrial,Anderson et al 1993,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.27,92,Serology,terrestrial,Anderson et al 1993,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.08,92,Serology,terrestrial,Anderson et al 1993,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.07,308,Serology,terrestrial,Anderson et al 1993,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.03,308,Serology,terrestrial,Anderson et al 1993,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.5,2,Serology,terrestrial,Hamblin et al 1990,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,1,10,Serology,terrestrial,Keet et al 1996b,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.32,100,NA,terrestrial,Keet et al 1996b,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.3,134,Serology,terrestrial,Keet et al 1996b,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.28,134,Serology,terrestrial,Keet et al 1996b,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.25,134,Serology,terrestrial,Keet et al 1996b,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Aphthovirus Foot-and-mouth disease virus,Virus,RNA virus,0.17,134,Serology,terrestrial,Keet et al 1996b,1,1,0,0,Schley et al. 2009. Journal of the Royal Society Interface
ungulates,Aepyceros_melampus,Bacillus anthracis,Bacteria,Firmicutes,0.02,491,NA,terrestrial,Cronje et al 2002,0,1,0,0,"Forbes, Sahm and Weissfeld. Bailey & Scott Diagnostic Microbiology. 2002.;;Forbes, Sahm and Weissfeld. Bailey & Scott Diagnostic Microbiology. 2002."
ungulates,Aepyceros_melampus,Brucella sp.,Bacteria,Proteobacteria,0.01,53,Serology,terrestrial,Madsen and Anderson 1995,NA,NA,NA,NA,NA
ungulates,Aepyceros_melampus,Calicophron sp.,Helminth,Platyhelminthes,0.08,12,NA,terrestrial,Zieger et al 1998b,NA,NA,NA,NA,NA
ungulates,Aepyceros_melampus,Cooperia connochaeti,Helminth,Nematoda,0.067,45,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia connochaeti,Helminth,Nematoda,0.041,98,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia connochaeti,Helminth,Nematoda,0.071,56,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia connochaeti,Helminth,Nematoda,0.044,158,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia fuelleborni,Helminth,Nematoda,0.98,46,NA,terrestrial,Anderson 1982,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia fuelleborni,Helminth,Nematoda,1,2,NA,terrestrial,Boomker et al 1989c,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia fuelleborni,Helminth,Nematoda,0.19,42,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia fuelleborni,Helminth,Nematoda,0.2,15,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia fuelleborni,Helminth,Nematoda,0.125,8,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia fuelleborni,Helminth,Nematoda,0.286,7,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia fuelleborni,Helminth,Nematoda,0.17,158,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia fuelleborni,Helminth,Nematoda,0.184,98,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia fuelleborni,Helminth,Nematoda,0.179,56,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia fuelleborni,Helminth,Nematoda,0.133,45,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,1,2,NA,terrestrial,Boomker et al 1989c,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,0.893,56,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,0.5,8,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,1,7,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,0.898,98,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,0.892,158,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,0.933,45,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,0.905,42,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia hungi,Helminth,Nematoda,0.733,15,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia neitzi,Helminth,Nematoda,0.5,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia neitzi,Helminth,Nematoda,0.14,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia neitzi,Helminth,Nematoda,0.25,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia neitzi,Helminth,Nematoda,0.025,158,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia neitzi,Helminth,Nematoda,0.054,56,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia neitzi,Helminth,Nematoda,0.031,98,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia neitzi,Helminth,Nematoda,0.022,45,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperia sp.,Helminth,Nematoda,1,2,NA,terrestrial,Boomker et al 1989c,NA,NA,NA,NA,NA
ungulates,Aepyceros_melampus,Cooperia yoshidai,Helminth,Nematoda,1,2,NA,terrestrial,Boomker et al 1989c,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 92"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,0.91,46,NA,terrestrial,Anderson 1982,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,1,3,NA,terrestrial,Boomker et al 1989c,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,1,2,NA,terrestrial,Boomker et al 1989c,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,1,7,NA,terrestrial,Horak et al 1983a,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,0.375,8,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,0.857,7,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,1,45,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,0.98,98,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,0.976,42,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,0.949,158,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,0.982,56,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,0.6,15,DirectOther,terrestrial,Negovetich et al 2006,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hamiltoni,Helminth,Nematoda,0.08,12,NA,terrestrial,Zieger et al 1998b,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
ungulates,Aepyceros_melampus,Cooperioides hepaticae,Helminth,Nematoda,0.97,46,NA,terrestrial,Anderson 1982,0,1,0,0,"Anderson, R.C. Nematode Prasites of Vertebrates: Their development and transmission. 2000. pg 94"
